NEUTRA	 Chi è Carola #Rackete 
RABBIA	Se non riuscite ad argomentare le vostre opinioni senza cadere della misoginia quelli offensivi siete voi. E la cosa che fa ancora più rabbia è che sembra che la gente non si renda conto di essere misogino( o forse fa solo finta di non rendersene conto)
RABBIA	Mi sono rotta il cazzo, ok? Siamo nel 2020 e il body shaming è ancora molto presente. Ma come pensate si senta una ragazza o un ragazzo alla quale vengono buttati addosso insulti gratuiti? Nella fottutissima adolescenza gli ormoni spesso hanno ripercussioni sul +++
PAURA	 non tutti vogliono volare con il deltaplano perché hanno paura di precipitare . 
RABBIA	Fanculo al corona virus e diamo inizio hai ai hunger games. #DonaldTrump :accusato di stupro di minori #Vaticano: molestie #LadyDi :uccisa dalla famiglia reale Manca solo che svelano i segreti del L'area 51, segreti sul Vaticano, segreti della famiglia reale IL 2020 FA SCHIFO👏🏻
AMORE	Andiamo avanti con i mercoledì all'insegna del rispetto con #nonviolenzatuttolanno I vostri tweet scritti nella giornata contro la violenza sulle donne. Perché l'attenzione a questo tema così doloroso non venga mai a mancare.
GIOIA	 l ' allegro e gioioso gruppetto si diresse verso le bancarelle della fiera . 
NEUTRA	 il termine ' arte ' fa riferimento alle omonime corporazioni medievali 
RABBIA	ve ne sbattete il cazzo ogni volta che una donna subisce violenza o è vittima di femminicidio ma appena un tipo viene criticato perché dice di essere discriminato in quanto maschio e bianco (non è una cosa possibile) ecco che l'hashtag è primo in tendenza #iosonomarcocrepaldi
PAURA	 ho un poco di apprensione quando il dentista comincia a trapanare i miei denti ! 
TRISTEZZA	sono in un periodo brutto, dopo una relazione tossica e violenta mi sono fidato di una tipa e come al solito mi ha preso in giro, e sono caduto dal ciglio, e sono ricaduto nella depressione. :(( comunque sono di nuovo on non voglio portare negatività
AMORE	secondo voi la dipendenza (nel senso che non si riesce a fare a meno dell’altro) è segno di un amore malato?
GIOIA	che bello raga finalmente dovevamo preoccuparci se fosse successo il contrario
GIOIA	Domani dovrebbe arrivarmi killing stalking ma 1 persona su 10 capirà la mia felicità  #Tiziaparty https://t.co/SoNE7DDE0H
AMORE	La nostra Demet scende in campo su Twitter in merito ad un argomento molto delicato ovvero La violenza sulle Donne! Grazie 1demetozdemir per il tuo cuore ♥️ #demetözdemir #canyaman_demetozdemiritaly #demetozdemir…
AMORE	grazie comunque amore mio 🤩🥰😳😽 #beks
PAURA	 provo sempre un profondo senso di inquietudine quando vedo persone avvicinarsi a me . 
RABBIA	"Ci sono donne che diventano torce umane e individui che hanno il coraggio di sminuire il femminicidio, riducendolo ad un semplice ""anche gli uomini subiscono violenze"". Ed è così che le leggi non cambiano e la polizia non interviene in tempo! #leiene"
RABBIA	 Pena e disprezzo per chi esalta il metodo di distruzione del ponte Morandi 
TRISTEZZA	"Denunciamo ufficialmente ""stalking di Stato"". Come è caduta in basso la mia povera Italia oramai allo sbando più completo. Significativo di colonello completamente fuori di testa e piccolo ispettore di polizia che si sente il capo della Polizia."
TRISTEZZA	 provo molta tristezza quando osservo dormire sulle panchine dei giardini coloro che non hanno una fissa dimora . 
TRISTEZZA	Ieri dopo quel post e quei commenti pieni di grassofobia e bodyshaming sono stato emotivamente male e non pensavo che sarebbe potuto succedere. Non pensavo che dopo anni passati a fregarmene, leggere opinioni cretine di persone qualunque mi avrebbe potuto far star male. 👉
RABBIA	Ricordo ai benpensanti di sinistra che lo #stupro nn appartiene solo alla cultura di Destra. Ma appartiene ad una umanità diffusa che non si è evoluta, rimasta allo stato brado ANIMALE quando è al potere. diversamente gli uomini sono + simili ad un branco di pecoroni + corna
GIOIA	call me by your name🖤 Ci sono storie e personaggi che ti entrano dentro e la storia di questo amore non è da meno. In alcuni tratti della personalità di Elio mi sono rivista,nei sentimenti del primo amore che abbiamo vissuto tutti. È una storia che merita tanto🖤 https://t.co/MMOEDCq2wg
NEUTRA	 Se la giustizia che pretende 
SORPRESA	 tuo fratello è incredibile 
AMORE	L'amore vero è rispettare l'essere dell'altro. Condividere e non imporre, limitare e negare. Quello è un amore malato e tossico.  #TemptationIsland
AMORE	"E comunque, Gdl è oggettivamente bellissima. Dato che leggo commenti che fanno bodyshaming sempre sulle stesse cose,per altro da altre donne, vi invito a tornare alla realtà, perché sono anche i nostri ""difetti"" che ci rendono come siamo, e lei è stupenda. #damellis"
GIOIA	Grande squadra! Lavoreremo a un progetto a  cui crediamo molto e che ci sta a cuore. #neveragain #nonseisola
RABBIA	 rispetto ??? cosa a te sconosciuta .... c ' e ' chi si fa processare come un vero Capitano ovvero Carola . . . e ci sono i conigli che si nascondono dietro l ' immunità e i suoi alleati di governo come coniglietti impauriti scappando dai processi
AMORE	Quoto!  E aggiungo: non date corda alle persone che diffondono odio, rispondete sempre con amore e musica! ❤
